ImageID,ans
69a10709d7deff24b620309cab49766fe5054f2c.jpg,[5.0145860e-07 9.9980849e-01 1.9103535e-04]
4d72365135eb4bee184687ebc0493304b70da612.jpg,[9.9461234e-01 4.6907146e-03 6.9692393e-04]
c6103af816b1b84dda25210c3f297e69a498735d.jpg,[5.2953867e-05 9.9989212e-01 5.4946853e-05]
a045a778e75e40e50e3a0d3baa372c527b095bcf.jpg,[4.1913268e-08 9.9999988e-01 6.5413460e-08]
26402638752e33697f3f2b12028853f8f39d7abb.jpg,[2.1541124e-04 9.9838686e-01 1.3977372e-03]
d22e1488b1e853a1882ba4d5ed0357e872b4dbd2.jpg,[7.4319464e-06 1.0274124e-06 9.9999154e-01]
954ba125374aa55139e313e3f8d5428ad16d1218.jpg,[9.9997544e-01 7.4618888e-06 1.7067863e-05]
999d9b0ea9f6e9be5bfe05f9bc1970ae1cb94ae2.jpg,[0.0087921  0.04812387 0.94308394]
7e210495c2b188be33d5a385f8ce1265b0697935.jpg,[9.8739531e-07 7.6834641e-07 9.9999833e-01]
52d5422595abce4bfec2a5da7d9ad0918ba79030.jpg,[9.9978870e-01 1.8037723e-04 3.1020929e-05]
6d2979fe1606e576ee88091de8d6d59aeac5d2b7.jpg,[2.1514660e-07 9.9999964e-01 1.3822654e-07]
3143f6f6245d690d1350b4982714cdb35c717a66.jpg,[2.9708083e-09 1.0000000e+00 4.5177493e-09]
f598446f60a9c89e762d59f5d08799e949f7b5d7.jpg,[9.4028503e-05 8.1742130e-04 9.9908864e-01]
beeca5084fcbf1ff137be0155591486630d0989c.jpg,[7.276930e-07 9.999906e-01 8.653572e-06]
382ed31ab97cec6ba52051a1af0686bfd632971a.jpg,[6.0807267e-04 9.9926943e-01 1.2251246e-04]
5a09856a362270de5770bf6a081a25c5f92a5f42.jpg,[9.9996710e-01 2.0511172e-05 1.2439812e-05]
46aeff0a8d26d074bf0e2c49bb91194af41ea717.jpg,[9.9998796e-01 6.1700512e-06 5.8821329e-06]
55b432a274f910906b7d48e766762e9278fbfaa4.jpg,[8.2881246e-07 9.9999535e-01 3.7882471e-06]
01ed60df34a15534443de81f062bfcdd9b373f8b.jpg,[4.8242902e-07 9.9999869e-01 8.1225596e-07]
35fb9aa3d63a0387dbad91e5d01a50a0e3c0bfb6.jpg,[1.6526785e-04 9.9361175e-01 6.2229647e-03]
d8c5517ee11a8a22388cfca4dc0430f4df35cd75.jpg,[2.0789536e-02 3.0008351e-04 9.7891039e-01]
7d95e4583e6731b838b2168f2ab87cee756a3d92.jpg,[9.999988e-01 2.920485e-07 9.223804e-07]
e2e773463872aefd06570bd721b3551deaf5a0fc.jpg,[1.5472555e-04 9.9968767e-01 1.5766939e-04]
cfa25282abbacb39ca5d3f71c2e05089547b8dfe.jpg,[9.9999976e-01 1.1515705e-07 1.6516894e-07]
100918d93f093cf3100120ab6979ddcf9ec10398.jpg,[9.9998820e-01 6.0876805e-06 5.7654756e-06]
9a2c80e9510270699259f2e4ae4105d4a2ac4384.jpg,[3.2582044e-05 9.9981862e-01 1.4885904e-04]
04f3341decdf3c64aca46494e2a005ca2e8ea6e9.jpg,[6.3785742e-04 9.4565099e-01 5.3711157e-02]
4197121c1118aabd0d98469b6b5959490138cef4.jpg,[7.2385337e-05 9.9538124e-01 4.5463583e-03]
6de97a8265ba303a2f62bc05a43fdc4ffb6ab719.jpg,[1.6613996e-05 9.9998200e-01 1.3938495e-06]
3086e7dea7b539983a3db16498653f7a6f4d3779.jpg,[9.9845171e-01 2.0182939e-04 1.3463964e-03]
da61ea92b70a320fe08673a5a393fe831ded46b1.jpg,[8.2965438e-05 9.8853695e-01 1.1380035e-02]
7ac52fc8518b46ee0f46c4bbee47f75dd86bd4c9.jpg,[0.00482804 0.00146425 0.99370766]
b9f82f3a05e114e52303e69e107e2bed455c4ea7.jpg,[0.00402002 0.89578176 0.10019825]
74b5b92a864c29f61e8d2397d16476afa3452401.jpg,[0.9279522  0.0292684  0.04277943]
e09765a7f088ee5d82a251adb80cd8dfa1ef157f.jpg,[1.3809839e-01 8.6148244e-01 4.1910869e-04]
a711ce5ee7771ac21c35be99e17c7d58b5a7447a.jpg,[1.2425244e-04 3.3307064e-02 9.6656871e-01]
d8fc134bfa5cc09f4a67ece5e403470bd2d57e9a.jpg,[0.48394945 0.51486176 0.00118872]
6263c0f10c00dbda81f006205a0f3082a0bd62bf.jpg,[1.73650478e-05 1.09541565e-04 9.99873042e-01]
4e8d0b307871f910bfea3a544da6be8e9a65fd2b.jpg,[9.9598306e-05 9.9622834e-01 3.6720980e-03]
57df36546603b4165c421db4b9e686fcb0eb509e.jpg,[0.00204559 0.2851059  0.7128485 ]
22234357d9b91539349bfd348f4efaae53db8eee.jpg,[9.9974734e-01 2.3311685e-04 1.9518317e-05]
d5179f4cef8aa3b474a9e6cc62adb60b875faa0e.jpg,[9.2494273e-01 7.4622892e-02 4.3440936e-04]
2dc9be09033d78a890ebbbfa4c1a4a2f637e5fd4.jpg,[9.9996614e-01 9.8629125e-06 2.3940296e-05]
909ecfa0f7cb126731ed7c5d6f960e53164ee5c7.jpg,[1.0234841e-07 9.9999607e-01 3.8377034e-06]
9b3973f7f97d86acf0ceec48052ae2348df79e4a.jpg,[9.9998474e-01 7.3681208e-06 7.8112480e-06]
6513a53602dc09afbe293379e0d7e0f9c6af7abe.jpg,[1.4331805e-06 9.9942565e-01 5.7289400e-04]
f95ad6530f8b53c709f5d8c9526b1384944a3d57.jpg,[1.1832161e-04 9.9985659e-01 2.5104539e-05]
50a898d2ba3e3e12d482351ef5d766318ec706f5.jpg,[1.3014572e-07 8.2138340e-06 9.9999166e-01]
c4b50f53423a680325dc552f645b6ca8a54c09d5.jpg,[9.9996114e-01 2.9958404e-05 8.8854567e-06]
4a7eeee4bacfe6a7ab8d1622b75f665f75f4cbac.jpg,[7.8667284e-07 9.9999702e-01 2.1939245e-06]
5dd22147a58a47f6ce3d2f7c9381c428c78777f2.jpg,[5.2993000e-04 9.9317980e-01 6.2903175e-03]
a0672e9d66779e64996d4c7247f410c42d753e82.jpg,[4.4624932e-04 9.9920803e-01 3.4580193e-04]
13a09b402a9bc428c549c8c6dc48a9a67cd888b0.jpg,[9.9660575e-01 4.1733784e-04 2.9769398e-03]
6503789ae2d9d5faefe78e604b2d770d8470b537.jpg,[1.9491239e-05 6.8899230e-05 9.9991155e-01]
b6c3810a5830fe5181bb449d3f67980862589075.jpg,[2.4547282e-04 2.1780932e-01 7.8194529e-01]
5712c652aba34f4ccf3c16b3b2e1d9ca9f4674d3.jpg,[2.7495114e-06 9.8705858e-01 1.2938695e-02]
e21b1cde9649f89334efa4a173e7e865784a7deb.jpg,[4.647282e-08 9.999993e-01 6.553859e-07]
94cde3ef6bf7fa424930de397d3a4d54ab3f549c.jpg,[9.9982625e-01 1.3362497e-04 4.0170347e-05]
3db11c6181e5a4bc097bcd7ba448bac95cb127ff.jpg,[1.733531e-04 9.913856e-01 8.441118e-03]
c34aa4ff8fca947b2247d05f6ff4368230546934.jpg,[8.6251734e-04 9.8065841e-01 1.8479081e-02]
3a2e3b9ae3b8473b2ce43fb89b3da866eb12662c.jpg,[2.3302978e-06 1.9252899e-05 9.9997830e-01]
de5cdd3277079d5cf73eb82bc3c8178cbbf8d481.jpg,[4.3572036e-06 4.0080180e-05 9.9995553e-01]
281ee38d3337dcbfec08da68ee49af89aa184dde.jpg,[9.9892032e-01 8.8245748e-04 1.9717206e-04]
d8c0d7ae6cf662506012135e730b855c321dbc8f.jpg,[9.9790883e-01 1.1931252e-03 8.9807506e-04]
58c63f7070a3d66b2269b3639df4daf36fefd5a7.jpg,[4.1288248e-04 8.0862800e-03 9.9150085e-01]
d3d3f99885b4f137a4a956c496c1b2f8b0e5590d.jpg,[9.9999940e-01 1.8893809e-07 3.9978286e-07]
9738f24e04e92530b8ef17da47926d1a577f68ec.jpg,[2.1985981e-04 2.3526366e-01 7.6451653e-01]
ab655c7ac4849f19a2812d46e0f2453fe2eef05c.jpg,[9.4395391e-06 9.9967289e-01 3.1768566e-04]
4e9d4ff471944284f08e4864a74672cdd91be72d.jpg,[9.99811590e-01 1.17772994e-04 7.07164072e-05]
b3a942f75d230beb7be5a955955be4bc274e45d6.jpg,[1.6588832e-05 9.8483235e-01 1.5151084e-02]
3f4e62fb34b13b994c9a793054955de94c6941f5.jpg,[9.9999547e-01 2.0613991e-06 2.4778108e-06]
48aeff9cc569678336e908389e204f9e51bb2ac3.jpg,[9.9991715e-01 4.4299595e-05 3.8559501e-05]
d465ebee7f2ea57529fbf5503bf1ad42024ac3d2.jpg,[6.2770027e-07 9.9999928e-01 9.1213344e-08]
cf56666b65acca83de048fd058f48e4108950d63.jpg,[3.5451438e-07 9.9999928e-01 3.9644704e-07]
4e4808f4af3b8d49a247baef7ce530a9bc5b6829.jpg,[1.2342687e-05 9.9994230e-01 4.5350145e-05]
212dc2eefa9188d3aba93d99f383c8f46fa5380f.jpg,[6.0867082e-04 1.1626117e-01 8.8313007e-01]
add7fb0e1555edd41a563b68b519f0f151e09b39.jpg,[2.1765277e-02 9.7755480e-01 6.7992747e-04]
18d1611138d046b92058e43bd2766904ae948a87.jpg,[9.9999356e-01 2.8188563e-06 3.5813805e-06]
7aefd65eebe02f5026cd913f701279cd6b6bf4d8.jpg,[0.7756379  0.19851016 0.02585192]
faf8f64456dc225292577404562ac5fffe87f421.jpg,[4.775640e-04 9.994137e-01 1.086657e-04]
723e7d65d5851c729877957ab9b7176562627445.jpg,[4.5529974e-05 9.9631160e-01 3.6428848e-03]
c2788f8d903557805c8b4ee56319d116f051b71f.jpg,[6.6388580e-05 3.0814842e-03 9.9685210e-01]
d58fdb2ece4e376de01fbc647e83c290d3dc4e88.jpg,[8.3919978e-01 1.6049121e-01 3.0904348e-04]
709a066f46ef6c47e606df4034343e7f2218c38c.jpg,[2.7564582e-03 9.9709046e-01 1.5309808e-04]
8ed3bc8ac7cd475f6d1e714d2d2f3483c248e3cd.jpg,[3.0358213e-05 5.1949531e-02 9.4802010e-01]
cabc501b287599b34e97aa52d75deb99424ac8e0.jpg,[5.2328683e-06 4.9234848e-03 9.9507129e-01]
19d6e920a1fc70f0e2170fa21fc87db968e2acf0.jpg,[9.9993098e-01 2.4647705e-05 4.4346747e-05]
b9022137c7715d09b491dc9da5bd67bf4d9f4952.jpg,[0.01640613 0.7149954  0.26859853]
0860028497ed66441cd7af7c639cecd9828557b7.jpg,[5.6675333e-03 9.9409145e-01 2.4099251e-04]
f9eb6c97942c00d996da7db0e76508567f22e4b8.jpg,[9.9010110e-01 1.4815174e-04 9.7507453e-03]
162526f43e907db7b969e764e6ec6576db449ab4.jpg,[0.01930824 0.74929625 0.23139557]
25fa950858d5cd8755c2c9720bdf8502d9c29c2b.jpg,[9.9993145e-01 2.5520883e-05 4.3052023e-05]
09d07eb71fd086ae417e1a9cae02ef0d26c79d75.jpg,[9.9998426e-01 2.9711625e-06 1.2758384e-05]
d5b1bcfcedcd60be28470950845de42c52c93560.jpg,[0.00299927 0.591968   0.40503272]
97505a65197442a2c23302a9567778332da65119.jpg,[0.0025072  0.7789917  0.21850106]
263a9acde9c66e73c088350c6d94edb55223e50e.jpg,[1.8328454e-05 9.9977976e-01 2.0189941e-04]
7fb24bac04a32cef6c2d54156c3a82e2917ba2c6.jpg,[9.9916852e-01 8.2141510e-04 1.0101844e-05]
eaf11dd2b55e31886228a4352850b3139f3df7e5.jpg,[9.9998939e-01 1.8785112e-06 8.6813197e-06]
581edf9ac3ebd978fb37c3f80b3c22f1b866a842.jpg,[5.3218864e-05 9.9972838e-01 2.1840031e-04]
a47f875e05ad8358f003bc94abccbceb06eb2c79.jpg,[3.6799252e-06 1.1865644e-06 9.9999511e-01]
7f885ad7cbddbf474ad5132f69b9a2cde94c9c2b.jpg,[9.9920636e-01 4.2209044e-04 3.7156823e-04]
6410d7dde3b9fea261f8be56a587180f5ca55c1f.jpg,[9.9999535e-01 2.2333675e-06 2.3628015e-06]
32ecc1eaed294843b79e0819e476b790b592f513.jpg,[9.9980778e-01 9.1198795e-05 1.0109450e-04]
e5a2badef66d3ce6e32a60a4bc8438368a595bf6.jpg,[1.5006665e-04 9.9975866e-01 9.1302223e-05]
1bed4e1589f662f9baf5e82d0eccd439ca24fc09.jpg,[9.9999535e-01 2.5238728e-06 2.1525332e-06]
a56ab8f3ecdc1a066e87d341bf5c7e5449843f16.jpg,[2.7519007e-05 9.9942756e-01 5.4489687e-04]
a64d38dcb69ab1d678398ae9fcca5db7842cb55f.jpg,[9.996166e-01 8.797414e-05 2.954637e-04]
8c359540ce44342d62eb683c8b188daedff8f366.jpg,[1.7499541e-06 2.6746416e-06 9.9999559e-01]
347d8f8b656ed3f559847412c6fc10390ba43b9c.jpg,[0.7107882  0.25353125 0.03568053]
9bdf6361645449ac70e555b8025488a42b039150.jpg,[6.6961387e-05 9.6516967e-01 3.4763388e-02]
94178ed28a9ac1471a0cab20fcccef6007f729b0.jpg,[0.00203305 0.87040234 0.12756458]
72e019681fbeff06501507f9fddfb631f76542bc.jpg,[9.9999714e-01 1.4238342e-06 1.4038882e-06]
0f522390794dd3dc769b39bd2e0f4c2b795ef483.jpg,[1.5143802e-05 9.9729937e-01 2.6855429e-03]
9b4134bc228d9bc70a9de56789bf2b0404824160.jpg,[2.2622783e-06 9.9994445e-01 5.3329855e-05]
9d95aa4fc74cb564ab605cec2dc94e3e9c185e56.jpg,[9.9989426e-01 6.7330788e-05 3.8364287e-05]
8aa13753fce181424f666b333f7f9746c4c441e6.jpg,[9.9998128e-01 5.6441932e-06 1.3145336e-05]
ae4ba5d1cc849017e7ca60d1b80d6d41ca23b4cb.jpg,[9.9999654e-01 1.7863094e-06 1.6153529e-06]
e563984ac46c269b0339f99b18907835dde7cd0a.jpg,[2.2509990e-05 9.9997330e-01 4.1448093e-06]
289a8293a58cd6c1714f4e7bd8128dbe9a1b1b18.jpg,[9.9999642e-01 1.2829961e-06 2.3030652e-06]
9365ffdd2441785a6819d043cb8cb47e79029627.jpg,[4.5469621e-01 5.4491121e-01 3.9257816e-04]
947aaf7ead4d4577596d63267e6ffc62bebd998a.jpg,[3.960992e-05 9.999082e-01 5.219771e-05]
a4e5002282647d738c0203e63e5e67bc8aa106b8.jpg,[1.4077869e-04 1.8771609e-02 9.8108763e-01]
6d710a2d1faae4cd249fed81f23396f63857c4b4.jpg,[9.9976546e-01 3.4208148e-05 2.0035364e-04]
bb7bad24240b5d847ac5fb1475035f9a977026ff.jpg,[0.10940123 0.48551738 0.40508145]
2588b5f79b304ac2df4739d28abc5f3e5ed7750a.jpg,[1.0380317e-05 9.9998200e-01 7.5792582e-06]
2c6e7e1d04fb3ed50f428613d8c956f9fed76539.jpg,[9.9999475e-01 9.9279566e-07 4.3436748e-06]
ac9db2795945b8c5d78bcb9fcd5534234aa73c79.jpg,[0.24028178 0.73884016 0.02087805]
b2e3c495175d47dae0480d1cce99f4d4ef6da028.jpg,[0.00281343 0.3672132  0.6299734 ]
ddc0e7c81043ce60cd400af7cb7ff106d047460b.jpg,[2.6590637e-06 2.9452853e-05 9.9996793e-01]
8d041fef59f011355a50cfc34e9b45ee1d441a00.jpg,[0.00144109 0.5945279  0.40403104]
64920ded3c1d2afb14349db98c80aa21dc1e9422.jpg,[1.277664e-05 9.262803e-04 9.990609e-01]
932dac40c3ee3e544fab8274a5ecc1b712dba03c.jpg,[5.447505e-08 9.999999e-01 6.085494e-08]
6c6e315bb924b5c7e13fd36cbca5c75937992fc0.jpg,[2.9551708e-07 9.9999905e-01 7.0849904e-07]
9ca73e3fb9769b11e381c3854b3bee85d4045455.jpg,[9.9999964e-01 1.1421806e-07 1.8482365e-07]
4615016298d045881c6ee24ea3d5952d58c199f5.jpg,[9.9975461e-01 1.2404955e-04 1.2134096e-04]
2fbf96008394f7328cca36fb9c33601e15167a16.jpg,[6.9268560e-04 6.6187024e-02 9.3312031e-01]
832b27bd6f48a4508fa15a897d9fd7552aa37548.jpg,[4.2071035e-05 9.9975187e-01 2.0600343e-04]
05858b2ebc196385d6e860603903165b3f1e4202.jpg,[0.02650208 0.06408951 0.90940833]
b510f0e8f03b46c34b4706162ceddd01522fbea5.jpg,[1.11661244e-07 9.99999166e-01 6.98253643e-07]
dd98c2f6b8a4728a00b891d6cf9c32804b38bb79.jpg,[9.9999022e-01 2.7490776e-06 6.9825305e-06]
93818893d465ffb597e2428755043ecf5c209370.jpg,[4.8510596e-05 9.8903871e-01 1.0912786e-02]
6a79a54b99313f325873743fd38369238168b1b8.jpg,[3.3446916e-04 7.5364375e-01 2.4602176e-01]
926bdc731298c40c1092bfd8f2ce19eb461050f8.jpg,[9.9905270e-01 2.0991267e-05 9.2634867e-04]
83bdde79b74f66d9bed3abbd0e58f300e85f194e.jpg,[9.9999571e-01 1.6166492e-06 2.6750834e-06]
c187171e054ad80086d30b6b57d38af33ce28510.jpg,[1.9047457e-05 3.4988931e-04 9.9963105e-01]
8cdcb1852e82658152633d34b7ade09ddb9b9ec1.jpg,[9.2237931e-01 7.7145472e-02 4.7520397e-04]
f1970a22800a08a882a2d3e4eefde0b1fa9e97c8.jpg,[6.6654252e-06 9.9371827e-01 6.2750024e-03]
f3e15ecb6173211fdd6a41f9be15f3a2233e61b9.jpg,[2.9510606e-04 1.7003004e-02 9.8270196e-01]
8e433162cdb4bc995df4714b8b1c2c41ccf8f1db.jpg,[5.1906020e-05 9.9685186e-01 3.0962210e-03]
01fbb208d9aaaf8093cc523038f0e50cce8909ee.jpg,[0.00244673 0.9223513  0.07520196]
a8a155f029da46f77e85f0d6de7e3748ee8c0818.jpg,[9.9988770e-01 7.8682024e-05 3.3591426e-05]
98029bf2d1b4701597f35af79aec01d3c21383b5.jpg,[0.8569464  0.11963758 0.02341603]
06422901213a7323f0270672695352d172316012.jpg,[9.9997151e-01 1.5813186e-05 1.2634356e-05]
21ff84b140eb9cb736311d0718ba87f538f88e4d.jpg,[9.99743760e-01 1.35456488e-04 1.20769575e-04]
988dab8df6e2a6bab0f6e141309e09f85211eac7.jpg,[9.9817228e-01 3.9069625e-04 1.4370986e-03]
2e0e5387077df0a65861674b950b7f65a7ca2705.jpg,[2.5751744e-03 2.4022006e-04 9.9718457e-01]
eab8c81764ea0058f62d4e266d44ad3b519d64e2.jpg,[9.9999285e-01 3.5243945e-06 3.5535006e-06]
bf663b79a4742ef2799bf98ccaaa906217c192cc.jpg,[9.9999964e-01 1.0974181e-07 1.7938683e-07]
b087d3fd176a7673885b66e0ed76ed71321a2464.jpg,[7.1183767e-06 9.9989891e-01 9.3984127e-05]
265f6a1690cafbc7e2fab1f8dfc65c38818fd576.jpg,[9.9999785e-01 5.2981085e-07 1.6694347e-06]
c7f91565fa503150b0115a1ffc856cd2e6ab6b95.jpg,[9.9995673e-01 1.2112955e-05 3.1086649e-05]
37e9293d6553bdbeabb17a87a0232b3af170520f.jpg,[9.9999940e-01 3.2776313e-07 2.0178022e-07]
e657e60c9b3237f6fdbf1069d13107ec81594924.jpg,[1.06571206e-04 9.66158986e-01 3.37344185e-02]
94357120d59ee5ea7a263c725d9db7125f43092b.jpg,[9.9931824e-01 6.5439299e-04 2.7416669e-05]
b811da50db67ed149d4505eff56327c6712a4dc1.jpg,[0.00356304 0.08514448 0.9112925 ]
3fa49cc18eb9d69ec1e92d4f959103f23577afb5.jpg,[6.9650880e-05 1.3651376e-03 9.9856526e-01]
98bc409737c47854d5a793d577ce40bed659f6e4.jpg,[9.9998856e-01 6.6435282e-06 4.7733811e-06]
dd0d8fe8989a49a5be91912b40c1c1eb2f3f1171.jpg,[5.4092347e-05 9.7703606e-01 2.2909800e-02]
3024fb328ebe9b50ca875b212868974c839030ea.jpg,[7.3845802e-10 1.0000000e+00 3.0442942e-09]
42616dc870dba1ce1af12a05dbb61fad59f7aa98.jpg,[9.9956352e-01 1.9813246e-04 2.3825806e-04]
470e5b91f55d2d877586b4a09b811af1cf27e9cf.jpg,[3.5688490e-08 9.9999988e-01 1.1817317e-07]
aac43d708a1e719ded0c0391209c1a6a50e0f982.jpg,[9.9999678e-01 2.2783629e-06 9.0070404e-07]
002fa45ccbee3dd31f84e3fc916906796318600c.jpg,[3.6989388e-03 2.5642406e-05 9.9627542e-01]
7b8378a41657f1e18996edb375e802634cea4e84.jpg,[3.9565189e-06 9.9999475e-01 1.3217098e-06]
dff9b0958da8eec33a0c39f16d11f21b344e6dbe.jpg,[1.3580896e-04 9.6413636e-01 3.5727810e-02]
6b1091e8194125c66ce86eeb4462f68bf03d7163.jpg,[1.9678577e-04 9.1304415e-01 8.6759090e-02]
0afc3464ced44632a210cbe9f67d1293e8774488.jpg,[9.9996078e-01 2.1564849e-05 1.7676684e-05]
c2f97316897aa73366e641e75516f5ddb65defb5.jpg,[9.9959439e-01 1.7273481e-04 2.3279793e-04]
1edecb750b7e99fab048ff9b701e076d5c2936c9.jpg,[0.02634854 0.17791452 0.79573697]
8358e6bca1751fe4fbfcc0146d9449150c00299a.jpg,[9.5516756e-05 9.9926549e-01 6.3896651e-04]
3d1613159a0ea7b4201da1940ad4c6eb4dc63a71.jpg,[7.7257617e-05 9.9955636e-01 3.6633102e-04]
7a531571cb54176fdf1bf26a385a2c696915d011.jpg,[9.9999774e-01 6.2239769e-07 1.6221736e-06]
7cf2b9bc61e8916163df6a1007a9908c2cf6cd77.jpg,[9.9999475e-01 1.8475465e-06 3.5146440e-06]
0ae54f19b732caa5251cf427a517f074a863c513.jpg,[4.370672e-06 9.999480e-01 4.760075e-05]
ec7bbebd120f68d250a3e573c4e24df4b60eabae.jpg,[1.1572401e-04 9.9982268e-01 6.1668754e-05]
98fafbbe80b3d37b1c5583c3ea7ad08826809e79.jpg,[3.3142779e-08 9.9999976e-01 2.4477339e-07]
e0370a08e219cbd6100e49d0e5deabc4bcbbc441.jpg,[5.034395e-03 9.948710e-01 9.454978e-05]
729e20a192e1bc0d76aa7b81c282428fdaebe157.jpg,[0.99701047 0.00143676 0.00155273]
a91040f355a7105f3580c254564ae27983150cb3.jpg,[9.4260486e-06 8.6698402e-03 9.9132067e-01]
8fb4348b9150427b13d048d3211ef21904c40d23.jpg,[5.8448593e-05 9.9627918e-01 3.6623108e-03]
5de02ac0ed938dbd6dc5ec0b465b8c60c05847d1.jpg,[2.4702379e-06 1.7224898e-03 9.9827504e-01]
2ecd3ffd1b7c8236f0d8022c391affa9564c573a.jpg,[9.9782503e-01 1.9318324e-03 2.4311410e-04]
26e0004a29d6ee509513479ea5ab0ac66bf39eb3.jpg,[6.0970382e-07 9.9999869e-01 6.7250915e-07]
0a7c9c5aaa3c19e2ca8c45cfa84255d205118a8e.jpg,[9.9997544e-01 2.1976517e-05 2.6329890e-06]
58f692674cb20497578496b1000f9900de319f14.jpg,[4.8202055e-05 9.9873847e-01 1.2132941e-03]
