ImageID,ans
fa025619390a5097dafb1fe3601dc6dec4644bce.jpg,[3.4015021e-10 1.0000000e+00 2.1322587e-10]
c9ba7099501f4088602606671dd71fd76a2adee5.jpg,[9.9999738e-01 1.9037336e-06 7.4496199e-07]
4702037fc73744daef1a4a6253895886f86808b8.jpg,[1.5015414e-07 9.9999976e-01 3.0111245e-08]
e7d4a815cbf2dd60aaf5f764be67f656cf7e5b19.jpg,[2.5173278e-05 1.8874929e-05 9.9995601e-01]
c9649b4efc18ea0e1d6e16bd23cb8ccddfaf0d0b.jpg,[1.0000000e+00 3.6379618e-08 3.2452995e-08]
0906805463eda250aedc1c43e4db25075c1244be.jpg,[9.9998963e-01 7.7771301e-06 2.6476862e-06]
acfb5e9c18ede13e4cdc7da0a15db777a490d782.jpg,[2.4848241e-06 9.9998569e-01 1.1849844e-05]
d67f11372df1ff081aa8437da1acf73419a85782.jpg,[0.01142413 0.58953524 0.39904058]
53599d652f6253baa02940b895620f147a2327f7.jpg,[9.9999917e-01 4.9099145e-07 3.1616585e-07]
c4b59a685cbb0bf9a275f6f757e509eb47e3b97b.jpg,[2.2193164e-07 3.2149131e-08 9.9999976e-01]
0da2dac9da3f797adfbdeaed999d54935a0a1020.jpg,[5.1394122e-06 9.9999225e-01 2.6005216e-06]
69a10709d7deff24b620309cab49766fe5054f2c.jpg,[1.3668630e-09 1.0000000e+00 2.4764963e-08]
4d72365135eb4bee184687ebc0493304b70da612.jpg,[9.999515e-01 4.031601e-05 8.184229e-06]
c6103af816b1b84dda25210c3f297e69a498735d.jpg,[2.0994530e-06 9.9999785e-01 2.6010991e-08]
a045a778e75e40e50e3a0d3baa372c527b095bcf.jpg,[3.868312e-06 9.999428e-01 5.336772e-05]
26402638752e33697f3f2b12028853f8f39d7abb.jpg,[1.19492016e-08 1.00000000e+00 1.06093176e-10]
d22e1488b1e853a1882ba4d5ed0357e872b4dbd2.jpg,[1.0633178e-05 1.7960199e-06 9.9998760e-01]
954ba125374aa55139e313e3f8d5428ad16d1218.jpg,[9.9999964e-01 2.0180566e-07 1.6482416e-07]
999d9b0ea9f6e9be5bfe05f9bc1970ae1cb94ae2.jpg,[1.8097453e-05 9.9992692e-01 5.4929384e-05]
7e210495c2b188be33d5a385f8ce1265b0697935.jpg,[8.5666434e-09 1.0000000e+00 4.0152273e-09]
52d5422595abce4bfec2a5da7d9ad0918ba79030.jpg,[9.9999273e-01 6.8188792e-06 4.6339633e-07]
6d2979fe1606e576ee88091de8d6d59aeac5d2b7.jpg,[5.9723789e-07 9.9999940e-01 1.8826746e-08]
3143f6f6245d690d1350b4982714cdb35c717a66.jpg,[6.576625e-08 9.999999e-01 8.096824e-09]
f598446f60a9c89e762d59f5d08799e949f7b5d7.jpg,[5.9207423e-07 9.9999237e-01 7.0608057e-06]
beeca5084fcbf1ff137be0155591486630d0989c.jpg,[2.1254750e-06 9.9995291e-01 4.5007877e-05]
382ed31ab97cec6ba52051a1af0686bfd632971a.jpg,[5.6403931e-02 9.4355047e-01 4.5611276e-05]
5a09856a362270de5770bf6a081a25c5f92a5f42.jpg,[9.9999607e-01 2.9041421e-06 1.0820621e-06]
46aeff0a8d26d074bf0e2c49bb91194af41ea717.jpg,[9.9999189e-01 6.0404727e-06 2.0474479e-06]
55b432a274f910906b7d48e766762e9278fbfaa4.jpg,[3.8397155e-07 9.9999630e-01 3.2995422e-06]
01ed60df34a15534443de81f062bfcdd9b373f8b.jpg,[4.1419894e-09 1.0000000e+00 2.8443553e-10]
35fb9aa3d63a0387dbad91e5d01a50a0e3c0bfb6.jpg,[1.0779600e-05 9.9996161e-01 2.7629643e-05]
d8c5517ee11a8a22388cfca4dc0430f4df35cd75.jpg,[9.9982077e-01 1.4654829e-04 3.2685566e-05]
7d95e4583e6731b838b2168f2ab87cee756a3d92.jpg,[9.9999988e-01 7.8133027e-08 5.7039617e-08]
e2e773463872aefd06570bd721b3551deaf5a0fc.jpg,[0.00216617 0.06534203 0.9324917 ]
cfa25282abbacb39ca5d3f71c2e05089547b8dfe.jpg,[1.0000000e+00 3.2634496e-08 3.8183874e-08]
100918d93f093cf3100120ab6979ddcf9ec10398.jpg,[9.9999917e-01 6.4613016e-07 1.9525839e-07]
9a2c80e9510270699259f2e4ae4105d4a2ac4384.jpg,[1.5131533e-03 9.9848562e-01 1.3057911e-06]
04f3341decdf3c64aca46494e2a005ca2e8ea6e9.jpg,[1.48290695e-08 9.99999762e-01 1.92833738e-07]
4197121c1118aabd0d98469b6b5959490138cef4.jpg,[2.975230e-04 9.996691e-01 3.335748e-05]
6de97a8265ba303a2f62bc05a43fdc4ffb6ab719.jpg,[9.9874473e-01 1.0761078e-03 1.7922984e-04]
3086e7dea7b539983a3db16498653f7a6f4d3779.jpg,[9.999883e-01 6.565845e-06 5.096164e-06]
da61ea92b70a320fe08673a5a393fe831ded46b1.jpg,[1.4122058e-07 9.9998546e-01 1.4457188e-05]
7ac52fc8518b46ee0f46c4bbee47f75dd86bd4c9.jpg,[0.00225932 0.62121964 0.37652108]
b9f82f3a05e114e52303e69e107e2bed455c4ea7.jpg,[2.1576308e-02 9.7794616e-01 4.7754488e-04]
74b5b92a864c29f61e8d2397d16476afa3452401.jpg,[9.9999976e-01 7.5442223e-08 1.6972186e-07]
e09765a7f088ee5d82a251adb80cd8dfa1ef157f.jpg,[8.242267e-08 9.999999e-01 2.395604e-09]
a711ce5ee7771ac21c35be99e17c7d58b5a7447a.jpg,[4.7271050e-04 8.4628858e-02 9.1489846e-01]
d8fc134bfa5cc09f4a67ece5e403470bd2d57e9a.jpg,[1.3025277e-08 1.0000000e+00 3.9138504e-10]
6263c0f10c00dbda81f006205a0f3082a0bd62bf.jpg,[5.4862412e-05 9.9994481e-01 2.7036236e-07]
4e8d0b307871f910bfea3a544da6be8e9a65fd2b.jpg,[0.00417554 0.5594972  0.43632725]
57df36546603b4165c421db4b9e686fcb0eb509e.jpg,[1.1696667e-04 9.9980146e-01 8.1611986e-05]
22234357d9b91539349bfd348f4efaae53db8eee.jpg,[9.9999678e-01 2.4291196e-06 8.7580662e-07]
d5179f4cef8aa3b474a9e6cc62adb60b875faa0e.jpg,[9.9995685e-01 1.2512989e-05 3.0684456e-05]
2dc9be09033d78a890ebbbfa4c1a4a2f637e5fd4.jpg,[9.99999762e-01 8.77545361e-08 1.14778125e-07]
909ecfa0f7cb126731ed7c5d6f960e53164ee5c7.jpg,[2.1230852e-08 1.0000000e+00 2.7159737e-09]
9b3973f7f97d86acf0ceec48052ae2348df79e4a.jpg,[9.9999285e-01 5.4791135e-06 1.6324705e-06]
6513a53602dc09afbe293379e0d7e0f9c6af7abe.jpg,[2.2124456e-07 9.9999845e-01 1.3871967e-06]
f95ad6530f8b53c709f5d8c9526b1384944a3d57.jpg,[2.3757340e-03 9.9757797e-01 4.6332872e-05]
50a898d2ba3e3e12d482351ef5d766318ec706f5.jpg,[4.785218e-07 9.994838e-01 5.157158e-04]
c4b50f53423a680325dc552f645b6ca8a54c09d5.jpg,[9.9999785e-01 1.2266655e-06 9.1117283e-07]
4a7eeee4bacfe6a7ab8d1622b75f665f75f4cbac.jpg,[3.6282742e-08 1.0000000e+00 1.1534705e-10]
5dd22147a58a47f6ce3d2f7c9381c428c78777f2.jpg,[0.0027703 0.7971686 0.2000611]
a0672e9d66779e64996d4c7247f410c42d753e82.jpg,[1.4173987e-04 9.9926013e-01 5.9813284e-04]
13a09b402a9bc428c549c8c6dc48a9a67cd888b0.jpg,[9.9999821e-01 6.4483930e-07 1.1773745e-06]
6503789ae2d9d5faefe78e604b2d770d8470b537.jpg,[3.0582942e-05 2.0293178e-04 9.9976641e-01]
b6c3810a5830fe5181bb449d3f67980862589075.jpg,[4.6546011e-06 9.9996400e-01 3.1314474e-05]
5712c652aba34f4ccf3c16b3b2e1d9ca9f4674d3.jpg,[1.9169940e-05 9.9928904e-01 6.9181900e-04]
e21b1cde9649f89334efa4a173e7e865784a7deb.jpg,[1.027554e-05 9.999888e-01 8.757913e-07]
94cde3ef6bf7fa424930de397d3a4d54ab3f549c.jpg,[9.9999785e-01 1.2037326e-06 9.6203053e-07]
3db11c6181e5a4bc097bcd7ba448bac95cb127ff.jpg,[2.1874782e-06 9.9978584e-01 2.1198916e-04]
c34aa4ff8fca947b2247d05f6ff4368230546934.jpg,[0.592133   0.32434252 0.08352448]
3a2e3b9ae3b8473b2ce43fb89b3da866eb12662c.jpg,[1.06473664e-04 9.77482378e-01 2.24111304e-02]
de5cdd3277079d5cf73eb82bc3c8178cbbf8d481.jpg,[1.9719125e-06 1.3978500e-06 9.9999654e-01]
281ee38d3337dcbfec08da68ee49af89aa184dde.jpg,[9.9999917e-01 6.5011318e-07 2.3044633e-07]
d8c0d7ae6cf662506012135e730b855c321dbc8f.jpg,[9.9996245e-01 2.3611572e-05 1.3904030e-05]
58c63f7070a3d66b2269b3639df4daf36fefd5a7.jpg,[0.01297267 0.9405149  0.0465124 ]
d3d3f99885b4f137a4a956c496c1b2f8b0e5590d.jpg,[9.9999988e-01 2.8095208e-08 1.0029226e-07]
9738f24e04e92530b8ef17da47926d1a577f68ec.jpg,[3.6445786e-09 1.0000000e+00 2.1297327e-08]
ab655c7ac4849f19a2812d46e0f2453fe2eef05c.jpg,[5.8407340e-07 9.9998462e-01 1.4795191e-05]
4e9d4ff471944284f08e4864a74672cdd91be72d.jpg,[9.999913e-01 6.332899e-06 2.375791e-06]
b3a942f75d230beb7be5a955955be4bc274e45d6.jpg,[3.2748918e-07 9.9999952e-01 1.4613909e-07]
3f4e62fb34b13b994c9a793054955de94c6941f5.jpg,[9.9999964e-01 1.9920705e-07 1.5205369e-07]
48aeff9cc569678336e908389e204f9e51bb2ac3.jpg,[9.9999928e-01 4.1537234e-07 3.1964603e-07]
d465ebee7f2ea57529fbf5503bf1ad42024ac3d2.jpg,[1.0883425e-07 9.9999988e-01 1.2000906e-09]
cf56666b65acca83de048fd058f48e4108950d63.jpg,[1.8843677e-08 1.0000000e+00 3.2415631e-08]
4e4808f4af3b8d49a247baef7ce530a9bc5b6829.jpg,[2.4404608e-08 1.0000000e+00 2.4557598e-10]
212dc2eefa9188d3aba93d99f383c8f46fa5380f.jpg,[4.5758636e-08 9.9999988e-01 6.7983052e-08]
add7fb0e1555edd41a563b68b519f0f151e09b39.jpg,[9.9996543e-01 2.3960840e-05 1.0627761e-05]
18d1611138d046b92058e43bd2766904ae948a87.jpg,[9.999144e-01 7.944924e-05 6.121521e-06]
7aefd65eebe02f5026cd913f701279cd6b6bf4d8.jpg,[9.9998116e-01 1.5376621e-05 3.4142076e-06]
faf8f64456dc225292577404562ac5fffe87f421.jpg,[2.4578389e-04 9.9974924e-01 4.9363116e-06]
723e7d65d5851c729877957ab9b7176562627445.jpg,[3.1833007e-08 1.0000000e+00 1.5677051e-09]
c2788f8d903557805c8b4ee56319d116f051b71f.jpg,[4.7767017e-08 9.9999928e-01 7.1540154e-07]
d58fdb2ece4e376de01fbc647e83c290d3dc4e88.jpg,[9.9999809e-01 1.5930059e-06 3.8042538e-07]
709a066f46ef6c47e606df4034343e7f2218c38c.jpg,[1.4544569e-04 9.9894851e-01 9.0604014e-04]
8ed3bc8ac7cd475f6d1e714d2d2f3483c248e3cd.jpg,[1.7255645e-06 9.9996209e-01 3.6148522e-05]
cabc501b287599b34e97aa52d75deb99424ac8e0.jpg,[1.5185264e-04 2.1301992e-01 7.8682816e-01]
19d6e920a1fc70f0e2170fa21fc87db968e2acf0.jpg,[9.9999917e-01 4.3934477e-07 3.7265309e-07]
b9022137c7715d09b491dc9da5bd67bf4d9f4952.jpg,[1.4777099e-06 9.9999368e-01 4.8700826e-06]
0860028497ed66441cd7af7c639cecd9828557b7.jpg,[2.3767238e-02 9.7620255e-01 3.0226547e-05]
f9eb6c97942c00d996da7db0e76508567f22e4b8.jpg,[9.9999905e-01 6.1871390e-07 3.8603133e-07]
162526f43e907db7b969e764e6ec6576db449ab4.jpg,[0.00116943 0.98108643 0.01774411]
25fa950858d5cd8755c2c9720bdf8502d9c29c2b.jpg,[9.9998784e-01 9.7467673e-06 2.3595142e-06]
09d07eb71fd086ae417e1a9cae02ef0d26c79d75.jpg,[9.9999833e-01 7.9347313e-07 8.2945547e-07]
d5b1bcfcedcd60be28470950845de42c52c93560.jpg,[1.8917504e-04 9.9979693e-01 1.3953795e-05]
97505a65197442a2c23302a9567778332da65119.jpg,[9.8348464e-05 2.1635805e-04 9.9968529e-01]
263a9acde9c66e73c088350c6d94edb55223e50e.jpg,[4.8764350e-04 8.8910556e-01 1.1040679e-01]
7fb24bac04a32cef6c2d54156c3a82e2917ba2c6.jpg,[9.9990332e-01 5.4830005e-05 4.1862710e-05]
eaf11dd2b55e31886228a4352850b3139f3df7e5.jpg,[9.9999917e-01 5.4558166e-07 2.2729004e-07]
581edf9ac3ebd978fb37c3f80b3c22f1b866a842.jpg,[4.907894e-07 9.999709e-01 2.863555e-05]
a47f875e05ad8358f003bc94abccbceb06eb2c79.jpg,[6.6490261e-06 7.2583261e-06 9.9998605e-01]
7f885ad7cbddbf474ad5132f69b9a2cde94c9c2b.jpg,[9.9999177e-01 7.5591347e-06 7.0681278e-07]
6410d7dde3b9fea261f8be56a587180f5ca55c1f.jpg,[1.0000000e+00 5.8070935e-09 7.9811677e-09]
32ecc1eaed294843b79e0819e476b790b592f513.jpg,[1.000000e+00 2.741973e-09 6.535432e-09]
e5a2badef66d3ce6e32a60a4bc8438368a595bf6.jpg,[3.3062759e-05 9.9996507e-01 1.8611117e-06]
1bed4e1589f662f9baf5e82d0eccd439ca24fc09.jpg,[9.999924e-01 6.821661e-06 8.855866e-07]
a56ab8f3ecdc1a066e87d341bf5c7e5449843f16.jpg,[8.368753e-05 9.709907e-01 2.892562e-02]
a64d38dcb69ab1d678398ae9fcca5db7842cb55f.jpg,[9.9999642e-01 1.7815830e-06 1.7431199e-06]
8c359540ce44342d62eb683c8b188daedff8f366.jpg,[1.0314067e-06 3.4542179e-08 9.9999893e-01]
347d8f8b656ed3f559847412c6fc10390ba43b9c.jpg,[1.0599537e-04 9.9987960e-01 1.4426268e-05]
9bdf6361645449ac70e555b8025488a42b039150.jpg,[2.5075963e-08 1.0000000e+00 1.2026599e-08]
94178ed28a9ac1471a0cab20fcccef6007f729b0.jpg,[5.8413266e-06 9.9999213e-01 2.0266095e-06]
72e019681fbeff06501507f9fddfb631f76542bc.jpg,[9.999994e-01 3.902032e-07 2.714936e-07]
0f522390794dd3dc769b39bd2e0f4c2b795ef483.jpg,[1.22632882e-08 1.00000000e+00 1.47945505e-08]
9b4134bc228d9bc70a9de56789bf2b0404824160.jpg,[3.044557e-08 1.000000e+00 1.960797e-08]
9d95aa4fc74cb564ab605cec2dc94e3e9c185e56.jpg,[9.9998748e-01 9.5925070e-06 3.0055705e-06]
8aa13753fce181424f666b333f7f9746c4c441e6.jpg,[9.9999738e-01 1.2785451e-06 1.3477894e-06]
ae4ba5d1cc849017e7ca60d1b80d6d41ca23b4cb.jpg,[9.9999976e-01 1.1618139e-07 1.0245993e-07]
e563984ac46c269b0339f99b18907835dde7cd0a.jpg,[0.1333466  0.8652931  0.00136035]
289a8293a58cd6c1714f4e7bd8128dbe9a1b1b18.jpg,[9.9999881e-01 6.2255987e-07 5.4103896e-07]
9365ffdd2441785a6819d043cb8cb47e79029627.jpg,[1.0362686e-01 8.9636147e-01 1.1610796e-05]
947aaf7ead4d4577596d63267e6ffc62bebd998a.jpg,[5.3237203e-05 9.9973720e-01 2.0954579e-04]
a4e5002282647d738c0203e63e5e67bc8aa106b8.jpg,[1.8151928e-05 9.9914670e-01 8.3515071e-04]
6d710a2d1faae4cd249fed81f23396f63857c4b4.jpg,[9.9998820e-01 5.5619703e-06 6.1430092e-06]
bb7bad24240b5d847ac5fb1475035f9a977026ff.jpg,[1.015411e-03 9.985286e-01 4.560047e-04]
2588b5f79b304ac2df4739d28abc5f3e5ed7750a.jpg,[0.0013968  0.28444237 0.71416086]
2c6e7e1d04fb3ed50f428613d8c956f9fed76539.jpg,[9.9996805e-01 2.5224192e-05 6.6406933e-06]
ac9db2795945b8c5d78bcb9fcd5534234aa73c79.jpg,[3.0110647e-05 9.9996126e-01 8.6782356e-06]
b2e3c495175d47dae0480d1cce99f4d4ef6da028.jpg,[1.7621086e-04 9.9948907e-01 3.3471457e-04]
ddc0e7c81043ce60cd400af7cb7ff106d047460b.jpg,[2.6671544e-06 9.9995327e-01 4.4077042e-05]
8d041fef59f011355a50cfc34e9b45ee1d441a00.jpg,[0.00156242 0.7671289  0.2313087 ]
64920ded3c1d2afb14349db98c80aa21dc1e9422.jpg,[2.8972031e-04 9.3459024e-04 9.9877566e-01]
932dac40c3ee3e544fab8274a5ecc1b712dba03c.jpg,[5.9067937e-09 1.0000000e+00 2.7387690e-09]
6c6e315bb924b5c7e13fd36cbca5c75937992fc0.jpg,[1.145532e-09 1.000000e+00 2.323134e-10]
9ca73e3fb9769b11e381c3854b3bee85d4045455.jpg,[9.9994147e-01 2.5985861e-05 3.2540927e-05]
4615016298d045881c6ee24ea3d5952d58c199f5.jpg,[9.9999201e-01 5.9397453e-06 2.0629811e-06]
2fbf96008394f7328cca36fb9c33601e15167a16.jpg,[7.5659633e-04 1.1565797e-01 8.8358539e-01]
832b27bd6f48a4508fa15a897d9fd7552aa37548.jpg,[1.5176134e-07 9.9999976e-01 8.2164931e-08]
05858b2ebc196385d6e860603903165b3f1e4202.jpg,[3.1869859e-04 9.9343276e-01 6.2485458e-03]
b510f0e8f03b46c34b4706162ceddd01522fbea5.jpg,[1.8368839e-07 9.9999809e-01 1.7571964e-06]
dd98c2f6b8a4728a00b891d6cf9c32804b38bb79.jpg,[9.9998856e-01 7.2738803e-06 4.1810877e-06]
93818893d465ffb597e2428755043ecf5c209370.jpg,[9.581175e-07 9.999981e-01 9.689956e-07]
6a79a54b99313f325873743fd38369238168b1b8.jpg,[5.0245198e-08 9.9999988e-01 1.2464319e-08]
926bdc731298c40c1092bfd8f2ce19eb461050f8.jpg,[9.9998999e-01 7.6927454e-06 2.2600007e-06]
83bdde79b74f66d9bed3abbd0e58f300e85f194e.jpg,[9.9999952e-01 2.0504031e-07 2.8400646e-07]
c187171e054ad80086d30b6b57d38af33ce28510.jpg,[2.75059894e-04 1.14535745e-02 9.88271296e-01]
8cdcb1852e82658152633d34b7ade09ddb9b9ec1.jpg,[2.9982209e-02 9.6998388e-01 3.3940054e-05]
f1970a22800a08a882a2d3e4eefde0b1fa9e97c8.jpg,[2.8499515e-05 9.9958462e-01 3.8688045e-04]
f3e15ecb6173211fdd6a41f9be15f3a2233e61b9.jpg,[2.0166435e-05 8.4236981e-06 9.9997139e-01]
8e433162cdb4bc995df4714b8b1c2c41ccf8f1db.jpg,[0.00111761 0.8716628  0.12721957]
01fbb208d9aaaf8093cc523038f0e50cce8909ee.jpg,[0.2609317  0.7363836  0.00268466]
a8a155f029da46f77e85f0d6de7e3748ee8c0818.jpg,[9.9998486e-01 1.1005850e-05 4.2072234e-06]
98029bf2d1b4701597f35af79aec01d3c21383b5.jpg,[5.0997961e-10 1.0000000e+00 3.5835227e-11]
06422901213a7323f0270672695352d172316012.jpg,[9.9999988e-01 5.4521408e-08 7.2705568e-08]
21ff84b140eb9cb736311d0718ba87f538f88e4d.jpg,[1.0000000e+00 2.0649912e-08 3.5553427e-08]
988dab8df6e2a6bab0f6e141309e09f85211eac7.jpg,[9.9999213e-01 4.9517239e-06 2.9074338e-06]
2e0e5387077df0a65861674b950b7f65a7ca2705.jpg,[0.02771877 0.00919651 0.96308464]
eab8c81764ea0058f62d4e266d44ad3b519d64e2.jpg,[9.9999988e-01 5.4347083e-08 8.6915996e-08]
bf663b79a4742ef2799bf98ccaaa906217c192cc.jpg,[1.0000000e+00 2.2341894e-08 2.0617406e-08]
b087d3fd176a7673885b66e0ed76ed71321a2464.jpg,[4.5676712e-10 1.0000000e+00 1.0728105e-08]
265f6a1690cafbc7e2fab1f8dfc65c38818fd576.jpg,[9.9999869e-01 5.6807556e-07 6.8430785e-07]
c7f91565fa503150b0115a1ffc856cd2e6ab6b95.jpg,[9.9995041e-01 4.5368943e-05 4.2193210e-06]
37e9293d6553bdbeabb17a87a0232b3af170520f.jpg,[9.9999964e-01 1.7164405e-07 2.4740419e-07]
e657e60c9b3237f6fdbf1069d13107ec81594924.jpg,[2.3454028e-07 9.9998081e-01 1.9017378e-05]
94357120d59ee5ea7a263c725d9db7125f43092b.jpg,[9.9999452e-01 4.6040509e-06 8.1123386e-07]
b811da50db67ed149d4505eff56327c6712a4dc1.jpg,[7.2677535e-01 2.7279854e-01 4.2615912e-04]
3fa49cc18eb9d69ec1e92d4f959103f23577afb5.jpg,[1.2768238e-04 9.9814820e-01 1.7241526e-03]
98bc409737c47854d5a793d577ce40bed659f6e4.jpg,[9.9999976e-01 6.6137709e-08 6.8292614e-08]
dd0d8fe8989a49a5be91912b40c1c1eb2f3f1171.jpg,[2.3223821e-09 1.0000000e+00 3.0826008e-09]
3024fb328ebe9b50ca875b212868974c839030ea.jpg,[8.0833314e-07 9.9999917e-01 4.2751889e-08]
42616dc870dba1ce1af12a05dbb61fad59f7aa98.jpg,[9.9999917e-01 5.5020644e-07 2.4486405e-07]
470e5b91f55d2d877586b4a09b811af1cf27e9cf.jpg,[1.781633e-02 9.820948e-01 8.889959e-05]
aac43d708a1e719ded0c0391209c1a6a50e0f982.jpg,[9.9999988e-01 3.7299486e-08 8.4682966e-08]
002fa45ccbee3dd31f84e3fc916906796318600c.jpg,[1.2784595e-05 1.0219676e-06 9.9998617e-01]
7b8378a41657f1e18996edb375e802634cea4e84.jpg,[5.0754505e-07 9.9999952e-01 6.4931345e-09]
dff9b0958da8eec33a0c39f16d11f21b344e6dbe.jpg,[2.7599107e-04 2.3666754e-01 7.6305646e-01]
6b1091e8194125c66ce86eeb4462f68bf03d7163.jpg,[6.1797648e-05 6.7884004e-01 3.2109809e-01]
0afc3464ced44632a210cbe9f67d1293e8774488.jpg,[9.9998903e-01 8.2515999e-06 2.7434223e-06]
c2f97316897aa73366e641e75516f5ddb65defb5.jpg,[9.9999976e-01 8.4767464e-08 1.0757551e-07]
1edecb750b7e99fab048ff9b701e076d5c2936c9.jpg,[7.2203561e-06 9.9997866e-01 1.4165044e-05]
8358e6bca1751fe4fbfcc0146d9449150c00299a.jpg,[1.6350612e-05 9.9775642e-01 2.2272500e-03]
3d1613159a0ea7b4201da1940ad4c6eb4dc63a71.jpg,[1.2152060e-08 1.0000000e+00 2.2431307e-08]
7a531571cb54176fdf1bf26a385a2c696915d011.jpg,[9.9994600e-01 4.7756435e-05 6.1691976e-06]
7cf2b9bc61e8916163df6a1007a9908c2cf6cd77.jpg,[9.9999928e-01 3.4698539e-07 4.0571808e-07]
0ae54f19b732caa5251cf427a517f074a863c513.jpg,[8.6179055e-09 9.9999988e-01 1.1343444e-07]
ec7bbebd120f68d250a3e573c4e24df4b60eabae.jpg,[1.7428941e-04 9.9950647e-01 3.1921093e-04]
98fafbbe80b3d37b1c5583c3ea7ad08826809e79.jpg,[5.9245191e-09 9.9999988e-01 1.5365636e-07]
e0370a08e219cbd6100e49d0e5deabc4bcbbc441.jpg,[9.9996293e-01 3.1289244e-05 5.8587298e-06]
729e20a192e1bc0d76aa7b81c282428fdaebe157.jpg,[9.9999905e-01 6.6980004e-07 2.7736490e-07]
a91040f355a7105f3580c254564ae27983150cb3.jpg,[1.1218102e-09 1.0000000e+00 3.8501908e-09]
8fb4348b9150427b13d048d3211ef21904c40d23.jpg,[2.0129926e-04 7.5453693e-01 2.4526173e-01]
5de02ac0ed938dbd6dc5ec0b465b8c60c05847d1.jpg,[3.0923158e-05 9.9932635e-01 6.4269442e-04]
2ecd3ffd1b7c8236f0d8022c391affa9564c573a.jpg,[9.9999952e-01 2.6034303e-07 2.6330159e-07]
26e0004a29d6ee509513479ea5ab0ac66bf39eb3.jpg,[2.5950445e-07 9.9999869e-01 1.1059509e-06]
