ImageID,ans
0da2dac9da3f797adfbdeaed999d54935a0a1020.jpg,[0.9871596  0.01284037]
69a10709d7deff24b620309cab49766fe5054f2c.jpg,[0.9923274  0.00767265]
4d72365135eb4bee184687ebc0493304b70da612.jpg,[0.00199574 0.99800426]
c6103af816b1b84dda25210c3f297e69a498735d.jpg,[0.0026676  0.99733245]
a045a778e75e40e50e3a0d3baa372c527b095bcf.jpg,[0.9982835  0.00171656]
26402638752e33697f3f2b12028853f8f39d7abb.jpg,[0.9651219  0.03487806]
d22e1488b1e853a1882ba4d5ed0357e872b4dbd2.jpg,[0.9971782  0.00282176]
954ba125374aa55139e313e3f8d5428ad16d1218.jpg,[0.9940474 0.0059526]
999d9b0ea9f6e9be5bfe05f9bc1970ae1cb94ae2.jpg,[0.91173047 0.08826952]
7e210495c2b188be33d5a385f8ce1265b0697935.jpg,[0.00327032 0.99672973]
52d5422595abce4bfec2a5da7d9ad0918ba79030.jpg,[0.0022282 0.9977718]
6d2979fe1606e576ee88091de8d6d59aeac5d2b7.jpg,[0.00660564 0.9933943 ]
3143f6f6245d690d1350b4982714cdb35c717a66.jpg,[0.99573827 0.00426169]
f598446f60a9c89e762d59f5d08799e949f7b5d7.jpg,[0.9970594  0.00294054]
beeca5084fcbf1ff137be0155591486630d0989c.jpg,[0.01299466 0.98700535]
382ed31ab97cec6ba52051a1af0686bfd632971a.jpg,[0.9949155  0.00508451]
5a09856a362270de5770bf6a081a25c5f92a5f42.jpg,[0.99787533 0.00212471]
46aeff0a8d26d074bf0e2c49bb91194af41ea717.jpg,[0.00213784 0.99786216]
55b432a274f910906b7d48e766762e9278fbfaa4.jpg,[0.9935103  0.00648966]
01ed60df34a15534443de81f062bfcdd9b373f8b.jpg,[0.9579585  0.04204147]
35fb9aa3d63a0387dbad91e5d01a50a0e3c0bfb6.jpg,[0.9960104  0.00398957]
d8c5517ee11a8a22388cfca4dc0430f4df35cd75.jpg,[0.9837123  0.01628768]
7d95e4583e6731b838b2168f2ab87cee756a3d92.jpg,[0.00254137 0.99745864]
e2e773463872aefd06570bd721b3551deaf5a0fc.jpg,[0.9974648  0.00253523]
cfa25282abbacb39ca5d3f71c2e05089547b8dfe.jpg,[0.99640924 0.00359071]
100918d93f093cf3100120ab6979ddcf9ec10398.jpg,[0.00272778 0.9972722 ]
9a2c80e9510270699259f2e4ae4105d4a2ac4384.jpg,[0.01684834 0.9831517 ]
04f3341decdf3c64aca46494e2a005ca2e8ea6e9.jpg,[0.99504554 0.00495441]
4197121c1118aabd0d98469b6b5959490138cef4.jpg,[0.00322924 0.99677074]
6de97a8265ba303a2f62bc05a43fdc4ffb6ab719.jpg,[0.97931266 0.02068738]
3086e7dea7b539983a3db16498653f7a6f4d3779.jpg,[0.00300795 0.996992  ]
da61ea92b70a320fe08673a5a393fe831ded46b1.jpg,[0.996639   0.00336092]
7ac52fc8518b46ee0f46c4bbee47f75dd86bd4c9.jpg,[0.9976152  0.00238485]
b9f82f3a05e114e52303e69e107e2bed455c4ea7.jpg,[0.9960096  0.00399044]
74b5b92a864c29f61e8d2397d16476afa3452401.jpg,[0.9775288  0.02247117]
e09765a7f088ee5d82a251adb80cd8dfa1ef157f.jpg,[0.02315614 0.9768439 ]
a711ce5ee7771ac21c35be99e17c7d58b5a7447a.jpg,[0.9968148  0.00318528]
d8fc134bfa5cc09f4a67ece5e403470bd2d57e9a.jpg,[0.00261626 0.9973838 ]
6263c0f10c00dbda81f006205a0f3082a0bd62bf.jpg,[0.00641917 0.9935808 ]
4e8d0b307871f910bfea3a544da6be8e9a65fd2b.jpg,[0.997547   0.00245297]
57df36546603b4165c421db4b9e686fcb0eb509e.jpg,[0.9972045  0.00279544]
22234357d9b91539349bfd348f4efaae53db8eee.jpg,[0.99684346 0.00315658]
d5179f4cef8aa3b474a9e6cc62adb60b875faa0e.jpg,[0.9952389 0.0047611]
2dc9be09033d78a890ebbbfa4c1a4a2f637e5fd4.jpg,[0.995826   0.00417405]
909ecfa0f7cb126731ed7c5d6f960e53164ee5c7.jpg,[0.00269185 0.99730814]
9b3973f7f97d86acf0ceec48052ae2348df79e4a.jpg,[0.00273984 0.9972601 ]
6513a53602dc09afbe293379e0d7e0f9c6af7abe.jpg,[0.00317927 0.9968207 ]
f95ad6530f8b53c709f5d8c9526b1384944a3d57.jpg,[0.00353318 0.99646676]
50a898d2ba3e3e12d482351ef5d766318ec706f5.jpg,[0.9925506 0.0074494]
c4b50f53423a680325dc552f645b6ca8a54c09d5.jpg,[0.99539244 0.00460761]
4a7eeee4bacfe6a7ab8d1622b75f665f75f4cbac.jpg,[0.00420105 0.9957989 ]
5dd22147a58a47f6ce3d2f7c9381c428c78777f2.jpg,[0.9967874  0.00321262]
a0672e9d66779e64996d4c7247f410c42d753e82.jpg,[0.9867149  0.01328508]
13a09b402a9bc428c549c8c6dc48a9a67cd888b0.jpg,[0.99408627 0.00591369]
6503789ae2d9d5faefe78e604b2d770d8470b537.jpg,[0.9973028  0.00269716]
b6c3810a5830fe5181bb449d3f67980862589075.jpg,[0.9977385  0.00226156]
5712c652aba34f4ccf3c16b3b2e1d9ca9f4674d3.jpg,[0.9951485  0.00485156]
e21b1cde9649f89334efa4a173e7e865784a7deb.jpg,[0.01101164 0.98898834]
94cde3ef6bf7fa424930de397d3a4d54ab3f549c.jpg,[0.76637393 0.23362611]
3db11c6181e5a4bc097bcd7ba448bac95cb127ff.jpg,[0.00204568 0.99795425]
c34aa4ff8fca947b2247d05f6ff4368230546934.jpg,[0.996885   0.00311499]
3a2e3b9ae3b8473b2ce43fb89b3da866eb12662c.jpg,[0.98564714 0.01435287]
de5cdd3277079d5cf73eb82bc3c8178cbbf8d481.jpg,[0.99702436 0.00297563]
281ee38d3337dcbfec08da68ee49af89aa184dde.jpg,[0.99460465 0.0053954 ]
d8c0d7ae6cf662506012135e730b855c321dbc8f.jpg,[0.00274929 0.99725074]
58c63f7070a3d66b2269b3639df4daf36fefd5a7.jpg,[0.99724555 0.0027545 ]
d3d3f99885b4f137a4a956c496c1b2f8b0e5590d.jpg,[0.99708396 0.00291604]
9738f24e04e92530b8ef17da47926d1a577f68ec.jpg,[0.0027548 0.9972452]
ab655c7ac4849f19a2812d46e0f2453fe2eef05c.jpg,[0.00266641 0.99733365]
4e9d4ff471944284f08e4864a74672cdd91be72d.jpg,[0.9954318  0.00456828]
b3a942f75d230beb7be5a955955be4bc274e45d6.jpg,[0.00229026 0.99770975]
3f4e62fb34b13b994c9a793054955de94c6941f5.jpg,[0.99546033 0.00453959]
48aeff9cc569678336e908389e204f9e51bb2ac3.jpg,[0.9949303  0.00506967]
d465ebee7f2ea57529fbf5503bf1ad42024ac3d2.jpg,[0.00271967 0.99728036]
cf56666b65acca83de048fd058f48e4108950d63.jpg,[0.99746156 0.00253847]
4e4808f4af3b8d49a247baef7ce530a9bc5b6829.jpg,[0.00338196 0.9966181 ]
212dc2eefa9188d3aba93d99f383c8f46fa5380f.jpg,[0.01061002 0.98938996]
add7fb0e1555edd41a563b68b519f0f151e09b39.jpg,[0.00242588 0.99757415]
18d1611138d046b92058e43bd2766904ae948a87.jpg,[0.00222604 0.99777395]
7aefd65eebe02f5026cd913f701279cd6b6bf4d8.jpg,[0.9944022  0.00559781]
faf8f64456dc225292577404562ac5fffe87f421.jpg,[0.08570527 0.9142948 ]
723e7d65d5851c729877957ab9b7176562627445.jpg,[0.00305143 0.99694854]
c2788f8d903557805c8b4ee56319d116f051b71f.jpg,[0.00203506 0.997965  ]
d58fdb2ece4e376de01fbc647e83c290d3dc4e88.jpg,[0.00261806 0.99738187]
709a066f46ef6c47e606df4034343e7f2218c38c.jpg,[0.9955889  0.00441109]
8ed3bc8ac7cd475f6d1e714d2d2f3483c248e3cd.jpg,[0.9968965  0.00310345]
cabc501b287599b34e97aa52d75deb99424ac8e0.jpg,[0.99703074 0.00296922]
19d6e920a1fc70f0e2170fa21fc87db968e2acf0.jpg,[0.929604   0.07039602]
b9022137c7715d09b491dc9da5bd67bf4d9f4952.jpg,[0.99682814 0.00317178]
0860028497ed66441cd7af7c639cecd9828557b7.jpg,[0.00281413 0.9971859 ]
f9eb6c97942c00d996da7db0e76508567f22e4b8.jpg,[0.05340293 0.9465971 ]
162526f43e907db7b969e764e6ec6576db449ab4.jpg,[0.9932225  0.00677759]
25fa950858d5cd8755c2c9720bdf8502d9c29c2b.jpg,[0.00378857 0.9962114 ]
09d07eb71fd086ae417e1a9cae02ef0d26c79d75.jpg,[0.00277591 0.9972241 ]
d5b1bcfcedcd60be28470950845de42c52c93560.jpg,[0.9938998  0.00610019]
97505a65197442a2c23302a9567778332da65119.jpg,[0.9977709 0.0022291]
263a9acde9c66e73c088350c6d94edb55223e50e.jpg,[0.9970241  0.00297589]
7fb24bac04a32cef6c2d54156c3a82e2917ba2c6.jpg,[0.94371533 0.05628473]
eaf11dd2b55e31886228a4352850b3139f3df7e5.jpg,[0.0018713 0.9981287]
581edf9ac3ebd978fb37c3f80b3c22f1b866a842.jpg,[0.9967154  0.00328461]
a47f875e05ad8358f003bc94abccbceb06eb2c79.jpg,[0.97517985 0.02482014]
7f885ad7cbddbf474ad5132f69b9a2cde94c9c2b.jpg,[0.00196375 0.9980362 ]
6410d7dde3b9fea261f8be56a587180f5ca55c1f.jpg,[0.9974337  0.00256624]
32ecc1eaed294843b79e0819e476b790b592f513.jpg,[0.9947649  0.00523512]
e5a2badef66d3ce6e32a60a4bc8438368a595bf6.jpg,[0.9974726  0.00252734]
1bed4e1589f662f9baf5e82d0eccd439ca24fc09.jpg,[0.0028773 0.9971227]
a56ab8f3ecdc1a066e87d341bf5c7e5449843f16.jpg,[0.14366232 0.8563376 ]
a64d38dcb69ab1d678398ae9fcca5db7842cb55f.jpg,[0.9972229 0.0027771]
8c359540ce44342d62eb683c8b188daedff8f366.jpg,[0.99685377 0.0031462 ]
347d8f8b656ed3f559847412c6fc10390ba43b9c.jpg,[0.99631566 0.00368439]
9bdf6361645449ac70e555b8025488a42b039150.jpg,[0.00338284 0.99661714]
94178ed28a9ac1471a0cab20fcccef6007f729b0.jpg,[0.00292645 0.99707353]
72e019681fbeff06501507f9fddfb631f76542bc.jpg,[0.9971209  0.00287908]
0f522390794dd3dc769b39bd2e0f4c2b795ef483.jpg,[0.9959637  0.00403631]
9b4134bc228d9bc70a9de56789bf2b0404824160.jpg,[0.00277812 0.9972218 ]
9d95aa4fc74cb564ab605cec2dc94e3e9c185e56.jpg,[0.00284026 0.9971597 ]
8aa13753fce181424f666b333f7f9746c4c441e6.jpg,[0.9958169  0.00418312]
ae4ba5d1cc849017e7ca60d1b80d6d41ca23b4cb.jpg,[0.0026194  0.99738055]
e563984ac46c269b0339f99b18907835dde7cd0a.jpg,[0.00360229 0.99639773]
289a8293a58cd6c1714f4e7bd8128dbe9a1b1b18.jpg,[0.00274616 0.99725384]
9365ffdd2441785a6819d043cb8cb47e79029627.jpg,[0.00328298 0.99671704]
947aaf7ead4d4577596d63267e6ffc62bebd998a.jpg,[0.00264551 0.9973545 ]
a4e5002282647d738c0203e63e5e67bc8aa106b8.jpg,[0.997255   0.00274495]
6d710a2d1faae4cd249fed81f23396f63857c4b4.jpg,[0.9719368  0.02806314]
bb7bad24240b5d847ac5fb1475035f9a977026ff.jpg,[0.00282858 0.99717146]
2588b5f79b304ac2df4739d28abc5f3e5ed7750a.jpg,[0.9966036  0.00339639]
2c6e7e1d04fb3ed50f428613d8c956f9fed76539.jpg,[0.00316409 0.9968359 ]
ac9db2795945b8c5d78bcb9fcd5534234aa73c79.jpg,[0.9972812  0.00271878]
b2e3c495175d47dae0480d1cce99f4d4ef6da028.jpg,[0.99738866 0.00261132]
ddc0e7c81043ce60cd400af7cb7ff106d047460b.jpg,[0.00189578 0.9981042 ]
8d041fef59f011355a50cfc34e9b45ee1d441a00.jpg,[0.993087   0.00691294]
64920ded3c1d2afb14349db98c80aa21dc1e9422.jpg,[0.9920467  0.00795335]
932dac40c3ee3e544fab8274a5ecc1b712dba03c.jpg,[0.99722385 0.00277619]
6c6e315bb924b5c7e13fd36cbca5c75937992fc0.jpg,[0.993881   0.00611897]
9ca73e3fb9769b11e381c3854b3bee85d4045455.jpg,[0.00207205 0.9979279 ]
4615016298d045881c6ee24ea3d5952d58c199f5.jpg,[0.02385807 0.97614187]
2fbf96008394f7328cca36fb9c33601e15167a16.jpg,[0.99559444 0.00440557]
832b27bd6f48a4508fa15a897d9fd7552aa37548.jpg,[0.0070092  0.99299085]
05858b2ebc196385d6e860603903165b3f1e4202.jpg,[0.00238852 0.9976115 ]
b510f0e8f03b46c34b4706162ceddd01522fbea5.jpg,[0.9902986  0.00970135]
dd98c2f6b8a4728a00b891d6cf9c32804b38bb79.jpg,[0.9938107  0.00618932]
93818893d465ffb597e2428755043ecf5c209370.jpg,[0.99609405 0.00390597]
6a79a54b99313f325873743fd38369238168b1b8.jpg,[0.00287395 0.99712604]
926bdc731298c40c1092bfd8f2ce19eb461050f8.jpg,[0.5090463 0.4909537]
83bdde79b74f66d9bed3abbd0e58f300e85f194e.jpg,[0.9942     0.00580006]
c187171e054ad80086d30b6b57d38af33ce28510.jpg,[0.00408221 0.99591786]
8cdcb1852e82658152633d34b7ade09ddb9b9ec1.jpg,[0.00217767 0.9978223 ]
f1970a22800a08a882a2d3e4eefde0b1fa9e97c8.jpg,[0.99124897 0.00875108]
f3e15ecb6173211fdd6a41f9be15f3a2233e61b9.jpg,[0.5731213 0.4268787]
8e433162cdb4bc995df4714b8b1c2c41ccf8f1db.jpg,[0.97660375 0.02339624]
01fbb208d9aaaf8093cc523038f0e50cce8909ee.jpg,[0.98818225 0.01181769]
a8a155f029da46f77e85f0d6de7e3748ee8c0818.jpg,[0.99639857 0.00360143]
98029bf2d1b4701597f35af79aec01d3c21383b5.jpg,[0.00382502 0.99617493]
06422901213a7323f0270672695352d172316012.jpg,[0.9959657  0.00403425]
21ff84b140eb9cb736311d0718ba87f538f88e4d.jpg,[0.9960967  0.00390339]
988dab8df6e2a6bab0f6e141309e09f85211eac7.jpg,[0.00239402 0.9976059 ]
2e0e5387077df0a65861674b950b7f65a7ca2705.jpg,[0.9955036  0.00449646]
eab8c81764ea0058f62d4e266d44ad3b519d64e2.jpg,[0.9974445  0.00255555]
bf663b79a4742ef2799bf98ccaaa906217c192cc.jpg,[0.00432675 0.99567324]
b087d3fd176a7673885b66e0ed76ed71321a2464.jpg,[0.00843711 0.99156284]
265f6a1690cafbc7e2fab1f8dfc65c38818fd576.jpg,[0.9967642  0.00323574]
c7f91565fa503150b0115a1ffc856cd2e6ab6b95.jpg,[0.9974784  0.00252159]
37e9293d6553bdbeabb17a87a0232b3af170520f.jpg,[0.9949227  0.00507738]
e657e60c9b3237f6fdbf1069d13107ec81594924.jpg,[0.9956381  0.00436196]
94357120d59ee5ea7a263c725d9db7125f43092b.jpg,[0.0022399  0.99776006]
b811da50db67ed149d4505eff56327c6712a4dc1.jpg,[0.97511363 0.02488633]
3fa49cc18eb9d69ec1e92d4f959103f23577afb5.jpg,[0.00195428 0.9980457 ]
98bc409737c47854d5a793d577ce40bed659f6e4.jpg,[0.9972256  0.00277434]
dd0d8fe8989a49a5be91912b40c1c1eb2f3f1171.jpg,[0.00242293 0.99757713]
3024fb328ebe9b50ca875b212868974c839030ea.jpg,[0.00276062 0.99723935]
42616dc870dba1ce1af12a05dbb61fad59f7aa98.jpg,[0.00406439 0.99593556]
470e5b91f55d2d877586b4a09b811af1cf27e9cf.jpg,[0.99677676 0.00322323]
aac43d708a1e719ded0c0391209c1a6a50e0f982.jpg,[0.9972293  0.00277067]
002fa45ccbee3dd31f84e3fc916906796318600c.jpg,[0.9960742  0.00392588]
7b8378a41657f1e18996edb375e802634cea4e84.jpg,[0.01750989 0.9824901 ]
dff9b0958da8eec33a0c39f16d11f21b344e6dbe.jpg,[0.9943047  0.00569529]
6b1091e8194125c66ce86eeb4462f68bf03d7163.jpg,[0.9976732 0.0023268]
0afc3464ced44632a210cbe9f67d1293e8774488.jpg,[0.00236322 0.9976368 ]
c2f97316897aa73366e641e75516f5ddb65defb5.jpg,[0.9891984  0.01080161]
1edecb750b7e99fab048ff9b701e076d5c2936c9.jpg,[0.9933026  0.00669744]
8358e6bca1751fe4fbfcc0146d9449150c00299a.jpg,[0.9961022  0.00389784]
3d1613159a0ea7b4201da1940ad4c6eb4dc63a71.jpg,[0.9969296  0.00307042]
7a531571cb54176fdf1bf26a385a2c696915d011.jpg,[0.00388459 0.99611545]
7cf2b9bc61e8916163df6a1007a9908c2cf6cd77.jpg,[0.995893   0.00410698]
0ae54f19b732caa5251cf427a517f074a863c513.jpg,[0.9924272  0.00757276]
ec7bbebd120f68d250a3e573c4e24df4b60eabae.jpg,[0.9973031  0.00269687]
98fafbbe80b3d37b1c5583c3ea7ad08826809e79.jpg,[0.00276187 0.99723816]
e0370a08e219cbd6100e49d0e5deabc4bcbbc441.jpg,[0.99343055 0.0065694 ]
729e20a192e1bc0d76aa7b81c282428fdaebe157.jpg,[0.00198201 0.998018  ]
a91040f355a7105f3580c254564ae27983150cb3.jpg,[0.99654996 0.00344996]
8fb4348b9150427b13d048d3211ef21904c40d23.jpg,[0.99757296 0.00242701]
5de02ac0ed938dbd6dc5ec0b465b8c60c05847d1.jpg,[0.9914996  0.00850037]
2ecd3ffd1b7c8236f0d8022c391affa9564c573a.jpg,[0.9972344  0.00276557]
26e0004a29d6ee509513479ea5ab0ac66bf39eb3.jpg,[0.997841   0.00215894]
0a7c9c5aaa3c19e2ca8c45cfa84255d205118a8e.jpg,[0.99561125 0.00438878]
58f692674cb20497578496b1000f9900de319f14.jpg,[0.99747795 0.00252205]
d9fe121a4ad04d0404453b68c800aece076def5c.jpg,[0.9872764  0.01272366]
330faa38f13e07b3251352ef346a997932bb5ba3.jpg,[0.97524875 0.0247512 ]
56a0674af17ca430f626e97138f0587ad429fde8.jpg,[0.02942153 0.9705785 ]
5422d71ecd833edd6267d186c3143ba8fe7b4808.jpg,[0.00239921 0.99760085]
d3b603e3273718f42c05b6296c1aa5b74fbdfc51.jpg,[0.98246574 0.01753427]
42469ea6e5ee6d87b4baccdc9d3b2571b0d35dda.jpg,[0.9971935  0.00280645]
7880b5cc7e895124931a8f620102ace1d304084d.jpg,[0.9917997  0.00820032]
6ee2ea2f9645cce57c5bb9af4f20f43d300a5368.jpg,[0.00254554 0.99745446]
2e808fe6daf8c596480f34c0c5372d094c01acd5.jpg,[0.9816621  0.01833792]
8cd4ce4d41a152bc8665027bea6caa236a9943f8.jpg,[0.9964929  0.00350705]
e0cde622bbaa6826b2544195046f56de33d908be.jpg,[0.662727 0.337273]
0141f31e7cedc99f8598ea2e46ec961039aceaee.jpg,[0.00259315 0.9974069 ]
054e446b5606d4d3bc8f633b5468100a29c84b02.jpg,[0.27317348 0.72682655]
56d10fc763f7550005f678127e0e367676c27bc3.jpg,[0.00270575 0.99729425]
242ae930d648428c71cf72ea25fa977415d92d0a.jpg,[0.9904833  0.00951671]
125d89298608858193a3eae84b54c299419162ba.jpg,[0.0029982 0.9970018]
db19efbf0e81e147a64ab91b70d0be7468d829d8.jpg,[0.29922938 0.7007707 ]
61238bae5126f01c499390daef96fc3630319754.jpg,[0.00232895 0.99767107]
965573b887bc4f0a3a918f30a5917705eddddd1c.jpg,[0.99722856 0.00277144]
c8a5ffadb0344b99f964cc97abdf0fc11b89307c.jpg,[0.99565744 0.00434257]
f93c7b1182584320c7722240152a784d0dc75215.jpg,[0.99368405 0.00631594]
6d08220139f1e681ad3aaa254fbd4c8880666f28.jpg,[0.0019986 0.9980014]
c324f9b95705da38fb75b778d899c93845b7f228.jpg,[0.9979996  0.00200037]
9a3e833b5f4e2eeb9d9b826e3f20355b782b7a5d.jpg,[0.9962261  0.00377399]
a6a198380ef0998341a5ec84f8d7187249e8d390.jpg,[0.9810099  0.01899004]
90a969ed6e576d4dc9dd26629e9a0a46e791db48.jpg,[0.99657226 0.0034278 ]
8dd0e30968fd85ea1e2092295ab634326da3d4e1.jpg,[0.9953435  0.00465646]
a7f53f3fb1bef7f99de46b06e0da73b8c86f8ea6.jpg,[0.9840688  0.01593115]
8351db7576b2b73197856a8ec97b877be9549c32.jpg,[0.9960375  0.00396248]
db8b7d8068482ea9fe06b2d3719eb3949dd38c75.jpg,[0.9739914 0.0260086]
be7268b2797bd96f4f741773d6e2ea78188445b0.jpg,[0.00203316 0.9979668 ]
c6992088c478e55733d30ed56f611a3620d69da5.jpg,[0.25422892 0.7457711 ]
26fdb895fd6b357e4e654468f22f9f98886f831d.jpg,[0.96860397 0.03139606]
43c535f2f002457d9a6bae9be6bb8593ee9ee2c9.jpg,[0.9969272  0.00307278]
821fe0e9894b8bb31b07777269d5326de73f1846.jpg,[0.9970319  0.00296806]
ca722e51ce3262ee4837898a24f99a91fc68433e.jpg,[0.0154982 0.9845018]
5d4054b43cfcbb06116eeb5dd178b477de13534b.jpg,[0.9876308  0.01236919]
5beb8b55d7d2e57f958975b7d7dc4e9afeaa3bc9.jpg,[0.98195165 0.01804833]
19ccd3340ea5a2317f255950bbde1b8a98f69b86.jpg,[0.99269366 0.00730634]
812a44153afb987eb33cb4d7e0bd9ce6a7ee17b2.jpg,[0.9974438  0.00255616]
bc4d1e448bba2fad7a38791b01aab7e658e0743c.jpg,[0.9949951  0.00500489]
2715c45e988898eeccc91ccf3992b1d7497a7b86.jpg,[0.9966697  0.00333032]
d834dded299dbbe5f21d1b1244006d880e3303cf.jpg,[0.00225952 0.9977405 ]
a966e9069f37f2c338932262aaa46201fb1a9026.jpg,[0.99584085 0.00415908]
ae49f4c03fdddc4f902a743c02c620dac73220b7.jpg,[0.9962914  0.00370862]
03632291df6fcbd6c70e64ebf2872bb5904707b0.jpg,[0.956533   0.04346693]
5a72ffcaf972d6a833a63a44b6c7c0bcb395410c.jpg,[0.9938765  0.00612343]
8011bb5c7ae47628fe4a137c8152f598e85e4d51.jpg,[0.9886008  0.01139925]
7b5fd31bb137f73217706c4b8a43c8d11f1da674.jpg,[0.9973786  0.00262139]
bde7aad76aad752c2ae6b262ce8ea3ca814434a0.jpg,[0.9968838  0.00311622]
6bb0536f557d625eb4dc40c4b4f9a606214a14bf.jpg,[0.00247303 0.99752694]
e6a20035e732df96e045b84873994138b96dba0f.jpg,[0.9875837  0.01241629]
ac26a7e9a6820d72c0dbb1de7a99436d9cc87328.jpg,[0.9974017 0.0025983]
9c2646b37775223c742a2519ef4603f59bbc9f6c.jpg,[0.99666864 0.00333137]
26ef17741c6b6a475640161dd477eac192620122.jpg,[0.97051626 0.02948375]
2259971c973645f465b3996547cec39ff5ab1fa5.jpg,[0.996597   0.00340301]
03278880e227a5fc13e2d1f4f3113ff835b65a78.jpg,[0.9941876  0.00581234]
ff8a43120cdb9ade396eb2e834c7888ceb9ceb27.jpg,[0.9944382  0.00556183]
ae40d4bc01e4a991a5e0ae9ea82793bef7a1a165.jpg,[0.01061487 0.9893852 ]
603847dabbd6c238ffb2b2284c64c753141be958.jpg,[0.99680054 0.00319941]
a4e02b4eca9afe895b431d0cfa285db489ce4bf7.jpg,[0.0034146  0.99658537]
6dcc019c00e3c2a9627a6b6cb9c0c23c95b28204.jpg,[0.9612731  0.03872693]
6b69362d7bd4ea2ddfa6d09936c8e12fecc3cef0.jpg,[0.03264826 0.96735173]
318c630bca01ed86c0df13ca5934959ad15938d9.jpg,[0.00230733 0.9976927 ]
704b1fa9d21909e7b7867d53abf3656051342365.jpg,[0.01804703 0.98195297]
8854550fcfa1523baebd9d182c47cc3efedc8466.jpg,[0.9969116  0.00308841]
be9c47d1e27efccfa2421d2acf8826b3d408d456.jpg,[0.9924583  0.00754164]
d9b0dca3da96f2c099d69b57e5dc93f6b2e6a8f9.jpg,[0.9832901  0.01670996]
7b5c08fff42d4aaee1cb72baa65e71984cb92202.jpg,[0.04384401 0.956156  ]
acf5499eed7f6e32e78feafcbfa040b7e1ffa24f.jpg,[0.9872823 0.0127177]
b6cb80b465c7ede39c404b0f81545f192e4429cf.jpg,[0.9972038  0.00279616]
